eval_id,model,domain,question,ground_truth,response,latency,input_tokens,output_tokens,judge_evaluation,judge_score
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuál es el río más largo del mundo?,El río Amazonas,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.05147957801818848,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿En qué continente está Egipto?,África,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.057917118072509766,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuál es el océano más grande?,El Océano Pacífico,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.046125173568725586,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuál es la montaña más alta del mundo?,El Monte Everest,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.05168628692626953,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuántos continentes hay?,7 continentes,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.05704498291015625,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuál es el país más grande del mundo?,Rusia,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.050657033920288086,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Dónde está la Torre Eiffel?,"París, Francia",Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04421687126159668,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿Cuál es el desierto más grande?,El desierto del Sahara,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.050592899322509766,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,geography,¿En qué país están las pirámides de Giza?,Egipto,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04284262657165527,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué significa CPU?,Central Processing Unit,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04214787483215332,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Quién fundó Microsoft?,Bill Gates y Paul Allen,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.07999110221862793,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es Python?,Un lenguaje de programación,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.05362272262573242,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué significa HTML?,HyperText Markup Language,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04784107208251953,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es una GPU?,Graphics Processing Unit,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.0524601936340332,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es AWS?,Amazon Web Services,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04630303382873535,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es Machine Learning?,Aprendizaje automático,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04903435707092285,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué significa API?,Application Programming Interface,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.052063703536987305,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es Git?,Sistema de control de versiones,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04544186592102051,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-5-haiku-20241022-v1:0,tech,¿Qué es una base de datos?,Sistema para almacenar datos,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-haiku-20241022-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.05209851264953613,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 15 + 27?,42,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.0549464225769043,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuál es la raíz cuadrada de 144?,12,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04958033561706543,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 8 x 7?,56,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04792499542236328,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 100 - 37?,63,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04390406608581543,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 50 / 5?,10,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04787015914916992,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 2 elevado a 5?,32,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.051549434661865234,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 15% de 200?,30,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04515337944030762,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuál es el perímetro de un cuadrado de lado 5?,20,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04610085487365723,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuántos grados tiene un triángulo?,180 grados,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.03663349151611328,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,math,¿Cuánto es 3/4 más 1/4?,1,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.048023223876953125,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,science,¿Cuál es el símbolo químico del agua?,H2O,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.0520319938659668,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,science,¿Cuántos planetas hay en el sistema solar?,8 planetas,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04263138771057129,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
20260209_215538,us.anthropic.claude-3-haiku-20240307-v1:0,science,¿Qué gas respiramos?,Oxígeno,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-haiku-20240307-v1:0 because no identity-based policy allows the bedrock:InvokeModel action,0.04264497756958008,0,0,Error: An error occurred (AccessDeniedException) when calling the InvokeModel operation: User: arn:aws:sts::867344470723:assumed-role/avahi-CloudRole/i-0907b692b71b2a584 is not authorized to perform: bedrock:InvokeModel on resource: arn:aws:bedrock:us-east-1:867344470723:inference-profile/us.anthropic.claude-3-5-sonnet-20241022-v2:0 because no identity-based policy allows the bedrock:InvokeModel action,0
